Differential genes in Nb2 neoblasts		
Gene id	foldChange	State
SMED30025622	0.89610161	NA
SMED30021441	0.57123994	NA
SMED30028591	0.331153588	NA
SMED30009298	0.810052623	NA
SMED30024954	0.445070423	NA
SMED30026983	0.435840852	NA
SMED30033014	0.853640361	NA
SMED30012263	1.23264113	NA
SMED30030134	0.728537894	NA
SMED30030204	0.596076459	NA
SMED30004175	0.830431306	NA
SMED30015140	1.558572212	NA
SMED30034078	1.410073343	NA
SMED30018615	2.185613682	NA
SMED30019243	0.878830676	NA
SMED30021079	1.018934118	NA
SMED30036016	1.517285531	NA
SMED30000115	0.505761844	NA
SMED30030980	1.190758587	NA
SMED30007438	0.838617914	NA
SMED30018982	0.460129196	NA
SMED30008300	0.334639415	NA
SMED30031264	0.786129822	NA
SMED30025313	1.19420129	NA
SMED30016047	0.904391868	NA
SMED30029817	0.505761844	NA
SMED30000440	0.469635998	NA
SMED30002576	0.469635998	NA
SMED30017897	0.584388685	NA
SMED30023132	1.376017298	NA
SMED30014417	0.834070356	NA
SMED30000267	0.818282476	NA
SMED30021117	0.397384306	NA
SMED30007562	0.420759853	NA
SMED30002236	0.447057344	NA
SMED30030209	0.397384306	NA
SMED30001715	0.376469342	NA
SMED30008112	0.397384306	NA
SMED30015040	0.787672463	NA
SMED30030329	1.298768219	NA
SMED30004019	1.000182421	NA
SMED30035343	0	NA
SMED30008200	0	NA
SMED30002288	0	NA
SMED30014248	0	NA
SMED30017561	0	NA
SMED30018415	0	NA
SMED30021182	0	NA
SMED30022162	0	NA
SMED30025795	0	NA
SMED30033076	0	NA
SMED30034234	0	NA
SMED30009098	0	NA
SMED30009215	0	NA
SMED30002261	0	NA
SMED30013088	0	NA
SMED30020253	0	NA
SMED30021412	0	NA
SMED30016777	0	NA
SMED30034126	0	NA
SMED30005827	0	NA
SMED30027720	0	NA
SMED30006886	0	NA
SMED30000578	0	NA
SMED30010478	0	NA
SMED30014296	0	NA
SMED30030659	0	NA
SMED30007569	0	NA
SMED30007596	0	NA
SMED30027598	0	NA
SMED30011090	0	NA
SMED30012009	0	NA
SMED30005186	0	NA
SMED30012128	0	NA
SMED30011959	0	NA
SMED30002165	0	NA
SMED30017581	0	NA
SMED30021454	0	NA
SMED30000997	0	NA
SMED30018592	0	NA
SMED30014863	0	NA
SMED30023920	0	NA
SMED30017603	0	NA
SMED30016112	0	NA
SMED30005450	0	NA
SMED30034811	0	NA
SMED30030092	0	NA
SMED30003650	0	NA
SMED30010526	0	NA
SMED30014941	0	NA
SMED30015246	0	NA
SMED30003947	0	NA
SMED30020721	0	NA
SMED30022541	0	NA
SMED30030124	0	NA
SMED30003240	0	NA
SMED30023121	0	NA
SMED30006148	0	NA
SMED30013037	0	NA
SMED30001071	0	NA
SMED30012193	0	NA
SMED30030215	0	NA
SMED30033443	0	NA
SMED30006126	0	NA
SMED30011942	0	NA
SMED30012848	0	NA
SMED30016681	0	NA
SMED30012765	0	NA
SMED30027056	0	NA
SMED30001037	0	NA
SMED30015416	0	NA
SMED30000684	0	NA
SMED30024862	0	NA
SMED30008707	0	NA
SMED30004609	0	NA
SMED30015527	0	NA
SMED30030756	0	NA
SMED30011449	0	NA
SMED30017786	0	NA
SMED30010987	0	NA
SMED30014842	0	NA
SMED30027382	0	NA
SMED30005109	0	NA
SMED30020378	0	NA
SMED30022994	0	NA
SMED30021207	0	NA
SMED30029765	0	NA
SMED30015214	0	NA
SMED30010643	0	NA
SMED30020109	0	NA
SMED30001319	0	NA
SMED30008826	0	NA
SMED30004900	0	NA
SMED30017105	0	NA
SMED30006156	0	NA
SMED30032069	0	NA
SMED30020832	0	NA
SMED30022239	0	NA
SMED30003175	0	NA
SMED30008110	0	NA
SMED30018674	0	NA
SMED30014817	0	NA
SMED30005518	0	NA
SMED30017714	0	NA
SMED30017332	0	NA
SMED30006921	0	NA
SMED30027629	0	NA
SMED30013755	0	NA
SMED30001532	0	NA
SMED30031494	0	NA
SMED30003557	0	NA
SMED30029066	0	NA
SMED30029992	0	NA
SMED30014424	0	NA
SMED30030252	0	NA
SMED30022258	0	NA
SMED30035836	0	NA
SMED30006757	0	NA
SMED30002337	0	NA
SMED30024796	0	NA
SMED30013688	0	NA
SMED30016462	0	NA
SMED30027449	0	NA
SMED30014119	0	NA
SMED30022690	0	NA
SMED30003666	0	NA
SMED30022394	0	NA
SMED30026410	0	NA
SMED30031409	0	NA
SMED30004034	0	NA
SMED30017700	0	NA
SMED30000909	0	NA
SMED30011607	0	NA
SMED30007801	0	NA
SMED30014818	0	NA
SMED30022237	0	NA
SMED30016123	0	NA
SMED30025834	0	NA
SMED30003981	0	NA
SMED30003723	0	NA
SMED30004051	0	NA
SMED30015472	0	NA
SMED30016672	0	NA
SMED30012328	0	NA
SMED30014320	0	NA
SMED30002014	0	NA
SMED30025265	0	NA
SMED30007436	0	NA
SMED30013251	0	NA
SMED30000222	0	NA
SMED30012272	0	NA
SMED30035619	0	NA
SMED30018979	0	NA
SMED30008556	0	NA
SMED30018824	0	NA
SMED30019166	0	NA
SMED30018687	0	NA
SMED30015676	0	NA
SMED30026691	0	NA
SMED30028881	0	NA
SMED30029511	0	NA
SMED30021550	0	NA
SMED30002046	0	NA
SMED30010961	0	NA
SMED30005975	0	NA
SMED30003933	0	NA
SMED30002300	0	NA
SMED30001286	0	NA
SMED30001254	0	NA
SMED30016985	0	NA
SMED30022667	0	NA
SMED30023585	0	NA
SMED30032507	0	NA
SMED30029161	0	NA
SMED30012166	0	NA
SMED30030049	0	NA
SMED30021009	0	NA
SMED30007945	0	NA
SMED30028011	0	NA
SMED30025122	0	NA
SMED30001882	0	NA
SMED30006822	0	NA
SMED30013574	0	NA
SMED30035698	0	NA
SMED30034341	0	NA
SMED30025393	0	NA
SMED30032182	0	NA
SMED30022329	0	NA
SMED30019295	0	NA
SMED30011200	0	NA
SMED30010536	0	NA
SMED30028958	0	NA
SMED30024173	0	NA
SMED30033935	0	NA
SMED30020097	0	NA
SMED30020849	0	NA
SMED30006528	0	NA
SMED30030513	0	NA
SMED30030896	0	NA
SMED30031263	0	NA
SMED30024254	0	NA
SMED30015525	0	NA
SMED30018822	0	NA
SMED30024125	0	NA
SMED30016372	0	NA
SMED30024033	0	NA
SMED30025523	0	NA
SMED30007785	0	NA
SMED30015790	0	NA
SMED30020322	0	NA
SMED30006338	0	NA
SMED30007471	0	NA
SMED30029949	0	NA
SMED30014322	0	NA
SMED30017434	0	NA
SMED30014589	0	NA
SMED30028418	0	NA
SMED30017719	0	NA
SMED30021736	0	NA
SMED30021436	0	NA
SMED30030074	0	NA
SMED30007428	0	NA
SMED30025787	0	NA
SMED30032120	0	NA
SMED30013739	0	NA
SMED30027644	0	NA
SMED30035071	0	NA
SMED30003647	0	NA
SMED30027761	0	NA
SMED30011909	0	NA
SMED30033542	0	NA
SMED30033120	0	NA
SMED30025021	0	NA
SMED30016391	0	NA
SMED30023526	0	NA
SMED30017535	0	NA
SMED30025924	0	NA
SMED30007348	0	NA
SMED30002545	0	NA
SMED30023480	0	NA
SMED30004426	0	NA
SMED30017803	0	NA
SMED30035684	0	NA
SMED30020098	0	NA
SMED30017748	0	NA
SMED30017573	0	NA
SMED30012656	0	NA
SMED30018673	0	NA
SMED30005611	0	NA
SMED30020210	0	NA
SMED30024731	0	NA
SMED30024509	0	NA
SMED30027867	0	NA
SMED30024982	0	NA
SMED30015420	0	NA
SMED30020723	0	NA
SMED30004086	0	NA
SMED30003267	0	NA
SMED30013501	0	NA
SMED30021152	0	NA
SMED30026642	0	NA
SMED30001432	0	NA
SMED30035259	0	NA
SMED30027177	0	NA
SMED30032226	0	NA
SMED30012179	0	NA
SMED30021236	0	NA
SMED30006247	0	NA
SMED30014850	0	NA
SMED30028067	0	NA
SMED30028258	0	NA
SMED30034320	0	NA
SMED30025630	0	NA
SMED30031851	0	NA
SMED30007219	0	NA
SMED30034017	0	NA
SMED30011034	0	NA
SMED30002055	0	NA
SMED30032464	0	NA
SMED30010756	0	NA
SMED30004020	0.991248157	NA
SMED30033838	1.721998659	NA
SMED30009987	0.374008758	NA
SMED30001192	1.266662475	NA
SMED30007708	0.932849623	NA
SMED30009301	0.353230494	NA
SMED30007727	0.353230494	NA
SMED30028672	0.353230494	NA
SMED30018823	1.40760224	NA
SMED30007853	1.703075596	NA
SMED30031014	1.296014725	NA
SMED30033329	0.818144159	NA
SMED30028798	0.625668907	NA
SMED30016921	1.360643863	NA
SMED30007645	0.397384306	NA
SMED30004708	0.489088376	NA
SMED30023180	2.463782696	NA
SMED30019709	1.244287885	NA
SMED30007447	0.518327355	NA
SMED30004455	1.451981117	NA
SMED30013041	0.298038229	NA
SMED30004628	0.305680235	NA
SMED30031735	0.614139382	NA
SMED30018477	1.810306282	NA
SMED30020717	1.175217808	NA
SMED30002475	0.686391074	NA
SMED30004603	0.781739618	NA
SMED30022659	0.658522564	NA
SMED30000190	0.950483465	NA
SMED30006897	0.723807128	NA
SMED30026612	0.283845933	NA
SMED30025915	0.305680235	NA
SMED30024097	0.331153588	NA
SMED30024750	0.331153588	NA
SMED30032428	0.366816282	NA
SMED30001760	0.397384306	NA
SMED30001265	0.331153588	NA
SMED30031430	0.331153588	NA
SMED30026405	0.397384306	NA
SMED30014862	1.38832998	NA
SMED30034553	0.768922478	NA
SMED30019718	1.235932544	NA
SMED30019513	0.895079213	NA
SMED30035314	0.508651911	NA
SMED30031909	0.881734174	NA
SMED30000220	0.496730382	NA
SMED30027690	0.737999425	NA
SMED30021266	0.615304732	NA
SMED30014525	0.936302748	NA
SMED30011393	1.341172032	NA
SMED30035210	0.731873254	NA
SMED30002806	0.615945674	NA
SMED30030016	0.803502333	NA
SMED30021111	0.947659423	NA
SMED30023812	0.794768612	NA
SMED30033884	0.441538118	NA
SMED30026216	0.420759853	NA
SMED30016805	0.183408141	NA
SMED30026162	1.565453326	NA
SMED30001780	0.681230239	NA
SMED30016734	0.441538118	NA
SMED30013583	1.320235462	NA
SMED30017474	1.81661397	NA
SMED30018983	0.706460988	NA
SMED30016873	0.628421693	NA
SMED30012669	0.67555332	NA
SMED30032920	1.341627748	NA
SMED30015285	0.833302847	NA
SMED30029539	1.504987371	NA
SMED30031898	0.620307209	NA
SMED30031023	0.5629611	NA
SMED30011366	0.600922609	NA
SMED30017839	0.499568842	NA
SMED30034396	0.655335522	NA
SMED30027348	0.746109309	NA
SMED30035024	0.890009478	NA
SMED30033674	0.7506148	NA
SMED30002458	0.5629611	NA
SMED30001195	0.783730159	NA
SMED30019757	0.827430335	NA
SMED30023961	0.794768612	NA
SMED30003862	0.458520353	NA
SMED30006967	0.826559356	NA
SMED30018270	0.918888647	NA
SMED30004655	0.476861167	NA
SMED30031385	0.754011247	NA
SMED30028818	0.667605634	NA
SMED30013913	0.959380881	NA
SMED30027628	1.425537351	NA
SMED30017508	0.561013138	NA
SMED30023408	0.860999329	NA
SMED30006364	0.857045257	NA
SMED30035873	1.096232568	NA
SMED30023081	0.618153365	NA
SMED30011929	0.644036634	NA
SMED30002748	1.30634381	NA
SMED30018229	0.264922871	NA
SMED30024505	0.353230494	NA
SMED30013965	1.335003485	NA
SMED30029518	0.264922871	NA
SMED30002142	1.703075596	NA
SMED30013585	0.740425459	NA
SMED30020024	0.216755076	NA
SMED30000506	0.238430584	NA
SMED30001584	0.238430584	NA
SMED30028649	0.467510948	NA
SMED30019417	0.238430584	NA
SMED30018272	0.467510948	NA
SMED30007834	0.420759853	NA
SMED30005023	0.624461052	NA
SMED30000126	0.587437669	NA
SMED30010287	0.244544188	NA
SMED30008000	0.759833728	NA
SMED30027110	0.64481227	NA
SMED30011250	0.632202305	NA
SMED30021294	0.79071367	NA
SMED30034272	0.956990105	NA
SMED30005684	0.632202305	NA
SMED30007743	0.635814889	NA
SMED30009752	0.32886977	NA
SMED30018153	0.612634138	NA
SMED30016885	0.604024145	NA
SMED30031268	0.711980215	NA
SMED30011547	0.238430584	NA
SMED30009918	0.264922871	NA
SMED30003184	0.264922871	NA
SMED30024041	0.238430584	NA
SMED30001042	0.264922871	NA
SMED30033971	0.264922871	NA
SMED30011089	0.238430584	NA
SMED30004884	0.238430584	NA
SMED30021167	0.264922871	NA
SMED30003783	0.397384306	NA
SMED30002671	0.441538118	NA
SMED30028601	0.353230494	NA
SMED30021656	0.264922871	NA
SMED30021109	0.238430584	NA
SMED30021251	0.238430584	NA
SMED30012443	0.264922871	NA
SMED30019236	0.238430584	NA
SMED30034197	1.536552649	NA
SMED30003138	0.782052314	NA
SMED30002483	Inf	NA
SMED30013065	Inf	NA
SMED30008218	Inf	NA
SMED30010937	Inf	NA
SMED30026532	Inf	NA
SMED30034018	Inf	NA
SMED30029047	Inf	NA
SMED30026707	Inf	NA
SMED30017058	Inf	NA
SMED30013636	Inf	NA
SMED30012792	Inf	NA
SMED30019599	Inf	NA
SMED30017668	Inf	NA
SMED30006255	Inf	NA
SMED30030445	Inf	NA
SMED30030588	Inf	NA
SMED30012658	Inf	NA
SMED30030830	Inf	NA
SMED30026753	Inf	NA
SMED30027028	Inf	NA
SMED30010874	Inf	NA
SMED30023157	Inf	NA
SMED30029617	Inf	NA
SMED30019544	Inf	NA
SMED30025792	Inf	NA
SMED30010939	Inf	NA
SMED30014020	Inf	NA
SMED30006697	Inf	NA
SMED30008521	Inf	NA
SMED30019680	Inf	NA
SMED30030089	Inf	NA
SMED30002136	Inf	NA
SMED30002986	Inf	NA
SMED30034506	Inf	NA
SMED30028971	Inf	NA
SMED30013149	Inf	NA
SMED30012871	Inf	NA
SMED30001322	Inf	NA
SMED30023815	Inf	NA
SMED30033820	Inf	NA
SMED30027615	Inf	NA
SMED30013849	Inf	NA
SMED30021234	Inf	NA
SMED30033907	Inf	NA
SMED30000781	Inf	NA
SMED30023813	0.741338789	NA
SMED30032400	0.708847681	NA
SMED30027760	1.389328336	NA
SMED30030150	0.924821657	NA
SMED30026534	0.865191147	NA
SMED30005451	0.922231502	NA
SMED30014562	0.701873579	NA
SMED30014257	1.319419787	NA
SMED30010749	2.781690141	NA
SMED30022145	0.867020304	NA
SMED30018716	1.088168872	NA
SMED30006378	0.96606289	NA
SMED30005321	0.989945919	NA
SMED30019022	0.919392092	NA
SMED30025411	0.777236951	NA
SMED30011347	0.946484511	NA
SMED30013758	0.896829062	NA
SMED30002285	0.447057344	NA
SMED30011278	0.90073776	NA
SMED30000949	0.875397311	NA
SMED30030526	0.785937849	NA
SMED30005604	0.546403421	NA
SMED30010945	1.248922104	NA
SMED30005800	0.805295348	NA
SMED30027152	1.013185651	NA
SMED30033672	0.715291751	NA
SMED30003656	0.759601859	NA
SMED30019194	0.198692153	NA
SMED30013082	0.198692153	NA
SMED30014829	0.227076746	NA
SMED30021772	0.826004059	NA
SMED30021199	1.510060362	NA
SMED30031855	2.213998275	NA
SMED30018864	2.225352113	NA
SMED30012549	1.5012296	NA
SMED30008873	0.835978836	NA
SMED30020382	1.262716486	NA
SMED30001589	0.777107087	NA
SMED30015332	0.58871749	NA
SMED30002051	0.366816282	NA
SMED30006548	0.886396071	NA
SMED30025572	0.739746169	NA
SMED30032770	1.053947274	NA
SMED30003943	1.569158541	NA
SMED30017818	1.312117991	NA
SMED30033509	0.765602791	NA
SMED30031356	0.5196564	NA
SMED30027435	0.835180575	NA
SMED30020615	1.045298225	NA
SMED30008692	0.664121717	NA
SMED30022919	0.700651276	NA
SMED30024846	0.724898844	NA
SMED30031576	0.87037305	NA
SMED30017004	0.309076682	NA
SMED30035356	1.194054278	NA
SMED30019983	0.815465711	NA
SMED30013435	1.204799989	NA
SMED30006105	1.181640105	NA
SMED30030625	0.833136752	NA
SMED30017406	0.9382685	NA
SMED30031580	1.282784426	NA
SMED30030297	0.899455875	NA
SMED30000046	0.907831929	NA
SMED30004267	0.577153397	NA
SMED30020026	2.284959759	NA
SMED30001598	2.384305835	NA
SMED30033018	0.768276325	NA
SMED30035949	1.228915342	NA
SMED30013109	1.956353506	NA
SMED30001327	0.852756021	NA
SMED30027918	0.775384011	NA
SMED30017827	0.441538118	NA
SMED30009380	0.441538118	NA
SMED30002379	0.441538118	NA
SMED30011633	0.913138405	NA
SMED30011862	1.690997046	NA
SMED30029792	0.831044357	NA
SMED30011700	0.327257664	NA
SMED30000018	3.179074447	NA
SMED30033735	0.734297087	NA
SMED30005458	0.863878926	NA
SMED30028489	1.396215129	NA
SMED30001523	0.57123994	NA
SMED30027032	0.890620103	NA
SMED30004137	0.91251211	NA
SMED30030850	0.340615119	NA
SMED30009087	0.366816282	NA
SMED30001329	0.427952329	NA
SMED30028069	0.366816282	NA
SMED30031155	0.885262067	NA
SMED30007514	0.366816282	NA
SMED30025999	0.397384306	NA
SMED30011753	0.366816282	NA
SMED30027926	0.366816282	NA
SMED30011479	0.397384306	NA
SMED30024067	0.763478509	NA
SMED30026863	0.810251117	NA
SMED30033572	1.498706525	NA
SMED30003920	1.106328271	NA
SMED30007272	0.953422986	NA
SMED30018004	0.948594795	NA
SMED30014965	0.735653591	NA
SMED30004785	1.364928703	NA
SMED30032602	2.649228706	NA
SMED30016682	1.056562472	NA
SMED30031389	1.003592862	NA
SMED30010014	0.516599598	NA
SMED30019556	0.529845741	NA
SMED30001570	2.861167002	NA
SMED30029173	0.522276516	NA
SMED30023530	0.567691865	NA
SMED30022580	0.787340868	NA
SMED30004470	1.029831532	NA
SMED30031622	1.132693919	NA
SMED30008253	1.238258279	NA
SMED30012536	0.227076746	NA
SMED30019972	0.698433022	NA
SMED30019049	0.696950936	NA
SMED30003701	1.216849117	NA
SMED30017194	0.774214251	NA
SMED30024849	0.716007758	NA
SMED30004404	1.270299622	NA
SMED30027141	1.253779361	NA
SMED30002309	1.308460519	NA
SMED30003418	1.225466572	NA
SMED30035958	0.575522098	NA
SMED30002867	0.476861167	NA
SMED30002098	1.895217459	NA
SMED30012430	1.394900012	NA
SMED30005493	0.516599598	NA
SMED30027043	0.964849095	NA
SMED30011023	0.804765701	NA
SMED30024331	0.804286799	NA
SMED30013975	0.755030181	NA
SMED30004678	0.460129196	NA
SMED30031923	0.317907445	NA
SMED30003170	0.437122736	NA
SMED30027108	0.765602791	NA
SMED30023249	0.853953508	NA
SMED30016387	1.2941365	NA
SMED30021366	0.198692153	NA
SMED30031569	0.397384306	NA
SMED30032800	0.317907445	NA
SMED30033046	0.890731385	NA
SMED30004634	1.102904311	NA
SMED30005620	0.898088531	NA
SMED30003974	1.37630662	NA
SMED30017501	1.16566063	NA
SMED30009506	0.859700688	NA
SMED30007786	0.529845741	NA
SMED30035168	0.935613682	NA
SMED30002391	2.023047375	NA
SMED30016129	0.823669288	NA
SMED30003274	0.564029337	NA
SMED30016327	0.546403421	NA
SMED30027239	0.584388685	NA
SMED30013686	0.529845741	NA
SMED30034430	1.234993605	NA
SMED30001033	0.885276069	NA
SMED30013863	1.294509481	NA
SMED30028228	0.673345629	NA
SMED30028111	0.397384306	NA
SMED30022417	1.322968869	NA
SMED30035582	0.794768612	NA
SMED30000463	0.905530985	NA
SMED30027285	0.794768612	NA
SMED30010538	0.476861167	NA
SMED30022519	0.347711268	NA
SMED30034033	0.88404399	NA
SMED30011777	1.03294848	NA
SMED30020711	0.556338028	NA
SMED30025698	0.883428058	NA
SMED30033399	1.907444668	NA
SMED30024092	0.441538118	NA
SMED30030966	0.95249331	NA
SMED30009016	0.975264317	NA
SMED30000277	0.591848966	NA
SMED30020561	0.638653349	NA
SMED30011849	1.35110664	NA
SMED30011773	0.62618133	NA
SMED30019836	0.618153365	NA
SMED30031800	0.803178862	NA
SMED30011096	0.648042099	NA
SMED30033611	0.629191818	NA
SMED30017558	0.886594467	NA
SMED30009157	0.433510152	NA
SMED30019501	0.449217041	NA
SMED30014619	0.567691865	NA
SMED30030458	0.911218225	NA
SMED30013423	0.810201012	NA
SMED30035746	1.169414306	NA
SMED30035834	0.366816282	NA
SMED30015409	0.864310865	NA
SMED30015115	0.976430009	NA
SMED30007957	0.238430584	NA
SMED30023234	1.424288304	NA
SMED30011722	0.454153492	NA
SMED30021056	0.629816636	NA
SMED30034640	0.198692153	NA
SMED30011654	0.198692153	NA
SMED30022111	0.198692153	NA
SMED30010700	0.198692153	NA
SMED30008550	0.650265228	NA
SMED30015560	0.655335522	NA
SMED30023429	1.194784602	NA
SMED30035066	1.283477261	NA
SMED30015716	0.627448904	NA
SMED30009038	1.398792757	NA
SMED30034829	0.865477563	NA
SMED30026349	1.473229622	NA
SMED30009700	0.667037942	NA
SMED30022404	0.904522372	NA
SMED30010630	0.454153492	NA
SMED30006233	0.423876593	NA
SMED30016950	0.454153492	NA
SMED30033243	0.820288705	NA
SMED30000682	0.607764232	NA
SMED30019308	0.737999425	NA
SMED30015498	0.762977867	NA
SMED30029786	0.845303032	NA
SMED30001886	1.534725595	NA
SMED30032746	0.687367448	NA
SMED30004452	0.883342222	NA
SMED30030162	0.787409643	NA
SMED30032841	1.317356192	NA
SMED30001867	0.724641969	NA
SMED30027065	0.620307209	NA
SMED30011275	0.59039954	NA
SMED30021295	1.466211059	NA
SMED30010073	1.563899526	NA
SMED30025950	0.889666356	NA
SMED30019431	0.489088376	NA
SMED30003300	0.483772198	NA
SMED30019669	0.334639415	NA
SMED30010828	0.671137939	NA
SMED30016887	0.340615119	NA
SMED30001630	1.228834546	NA
SMED30001824	1.353726756	NA
SMED30010283	0.489088376	NA
SMED30029805	0.198692153	NA
SMED30009352	0.198692153	NA
SMED30004312	0.198692153	NA
SMED30035254	1.322067017	NA
SMED30030462	1.223037708	NA
SMED30032732	1.432330245	NA
SMED30010057	0.317907445	NA
SMED30030412	0.317907445	NA
SMED30031162	0.317907445	NA
SMED30029873	0.264922871	NA
SMED30014235	0.289006768	NA
SMED30004008	0.317907445	NA
SMED30024300	0.317907445	NA
SMED30000480	0.289006768	NA
SMED30006524	0.317907445	NA
SMED30015515	0.317907445	NA
SMED30001535	0.317907445	NA
SMED30003015	0.317907445	NA
SMED30003673	0.317907445	NA
SMED30019031	0.317907445	NA
SMED30032656	0.397384306	NA
SMED30020062	0.317907445	NA
SMED30019650	0.317907445	NA
SMED30002700	0.317907445	NA
SMED30019755	0.317907445	NA
SMED30018138	0.264922871	NA
SMED30014266	0.677890875	NA
SMED30013808	1.290208785	NA
SMED30023766	0.57089013	NA
SMED30014596	1.827967807	NA
SMED30009873	0.264922871	NA
SMED30030440	0.491999617	NA
SMED30012823	1.272824919	NA
SMED30003045	0.844701718	NA
SMED30021037	1.037227262	NA
SMED30008794	0.552882512	NA
SMED30002366	0.340615119	NA
SMED30032282	0.567691865	NA
SMED30031674	0.227076746	NA
SMED30021405	0.487116246	NA
SMED30030063	0.198692153	NA
SMED30027840	0.227076746	NA
SMED30005159	0.227076746	NA
SMED30011960	0.227076746	NA
SMED30027500	0.227076746	NA
SMED30010863	0.227076746	NA
SMED30023188	0.340615119	NA
SMED30012131	0.227076746	NA
SMED30004818	0.227076746	NA
SMED30004243	0.227076746	NA
SMED30003985	0.198692153	NA
SMED30025410	0.227076746	NA
SMED30008555	0.227076746	NA
SMED30018361	0.227076746	NA
SMED30021448	0.227076746	NA
SMED30010646	0.227076746	NA
SMED30004379	0.227076746	NA
SMED30022399	0.198692153	NA
SMED30021116	0.227076746	NA
SMED30018403	0.227076746	NA
SMED30003463	0.176615247	NA
SMED30006434	0.227076746	NA
SMED30012594	0.227076746	NA
SMED30025664	0.227076746	NA
SMED30002457	0.227076746	NA
SMED30010349	0.227076746	NA
SMED30005650	0.198692153	NA
SMED30029890	0.198692153	NA
SMED30028370	0.198692153	NA
SMED30002995	0.227076746	NA
SMED30007749	0.227076746	NA
SMED30004896	0.176615247	NA
SMED30022180	0.227076746	NA
SMED30022380	0.227076746	NA
SMED30026765	0.227076746	NA
SMED30001788	0.608758937	NA
SMED30029143	0.913713574	NA
SMED30023288	0.856698633	NA
SMED30005600	0.941721206	NA
SMED30005444	1.214394576	NA
SMED30010280	1.305276917	NA
SMED30033741	0.921089451	NA
SMED30015311	1.234882413	NA
SMED30013408	4.76861167	NA
SMED30015227	0.895869919	NA
SMED30034324	1.087680876	NA
SMED30005017	0.93298924	NA
SMED30026858	0.814514416	NA
SMED30017424	0.71685012	NA
SMED30025828	0.717499441	NA
SMED30035716	0.825633412	NA
SMED30013342	0.556338028	NA
SMED30012665	1.457075788	NA
SMED30022786	1.133455088	NA
SMED30022377	1.823292697	NA
SMED30029930	1.613621121	NA
SMED30004416	0.578013536	NA
SMED30019981	1.219124703	NA
SMED30016103	1.371365448	NA
SMED30034258	1.115995729	NA
SMED30017165	1.259855429	NA
SMED30008504	1.353254663	NA
SMED30022390	1.065012745	NA
SMED30034775	0.476861167	NA
SMED30012579	0.905219839	NA
SMED30014808	1.566829549	NA
SMED30004197	0.91639547	NA
SMED30008038	0.888922384	NA
SMED30024274	0.816248844	NA
SMED30035753	0.752493686	NA
SMED30019657	0.88415579	NA
SMED30030402	1.319470219	NA
SMED30000031	0.846171557	NA
SMED30033252	1.286768228	NA
SMED30021147	1.204235548	NA
SMED30004223	0.183408141	NA
SMED30033100	0.883076235	NA
SMED30018834	1.153152336	NA
SMED30010583	0.755999411	NA
