timepoint	epi	muscle	neuron
8_137_0_17	WT	0.672596715264329	0.363503366334483	-0.154966776181262
8_137_1_17	WT	0.898108498878428	0.753300877633232	-0.0395992604087329
8_142_0_17	WT	0.596376252255043	-0.0370435856972042	-0.134680350230669
8_142_1_17	WT	0.80821594656464	0.427018915801512	-0.161826333082313
8_157_17	WT	0.53128527965369	0.408165018276808	0.282873995148977
8_158_0_17	WT	0.915683622993753	0.613677942884665	-0.138098102216272
8_158_1_17	WT	1.21890362000112	-0.343416073620186	0.00460282921928387
8_160_2_17	WT	0.931724836503606	0.0865261718596131	0.0913395402289758
8_161_17	WT	0.512097324151628	0.220647704296785	0.260000815261089
8_162_0_17	WT	0.719112577996913	0.438206855562028	0.11526939118737
8_162_1_17	WT	0.966137467495397	0.550280500789118	-0.0944253830165894
8_164_0_17	WT	0.590346837032162	0.319691984736942	-0.194638203402051
8_164_1_17	WT	1.14773095690027	1.08939697008172	-0.188635806735691
8_164_2_17	WT	0.869269460204275	0.826226556663317	-0.191075012425892
8_168_0_17	WT	0.535105824148859	-0.0845602382613742	-0.169419480631071
8_171_0_17	WT	0.576762210231403	0.443010886753332	-0.155293121101116
8_172_0_17	WT	0.388742618750595	0.25049449407034	-0.159693895087169
8_172_1_17	WT	0.62346311509068	0.245586170134025	-0.24946532484054
8_173_17	WT	0.42186691810147	-0.119123628900303	0.193188579995828
8_174_17	WT	0.512632638175295	0.255768787992511	0.018420134419037
8_175_17	WT	0.918320798012897	0.427208752641759	0.0882269550270958
8_176_17	WT	1.06531138257204	0.0640934832413886	-0.185895681157002
8_182_17	WT	0.771913647277499	0.396188760408364	-0.116526055847525
8_183_1_17	WT	0.558662919048605	0.839502330305226	-0.0252239608908163
8_184_17	WT	0.666225457182332	0.233059119429045	-0.14896675207187
8_192_0_17	WT	0.566416859903997	0.02608189887196	-0.026714332078697
8_192_1_17	WT	0.693138607939171	0.185498396499307	0.0909113835678338
8_193_1_17	WT	0.831582584950724	0.566640905912858	-0.0790605283934247
8_194_1_17	WT	0.618398045459883	0.406004982221468	-0.248682707568908
8_196_0_17	WT	0.688551771515804	0.522030933315954	-0.0968028117696544
8_196_1_17	WT	0.485994275146107	0.297100886649588	0.431745512920952
8_233_17	WT	0.860617043787598	0.391740022162106	-0.00993901558419674
8_234_0_17	WT	1.2698442946954	-0.386080249439222	-0.0133618020733564
8_234_1_17	WT	0.559437789141494	-0.024915636508184	-0.172109310709202
8_235_0_17	WT	0.654378548729565	0.0750785112762347	-0.119171609345199
8_235_1_17	WT	0.715118079524614	0.331160790077444	0.180231344537943
8_236_17	WT	0.691549515495371	0.286159593803114	0.00265914525620692
8_237_17	WT	0.730483095284855	0.364149984076142	-0.255979280012662
8_238_0_17	WT	0.555915366901173	0.230295294998661	0.014246582315773
8_239_17	WT	0.380213339685093	0.8875573447653	-0.15834117303064
8_241_0_17	WT	0.768538127602006	0.337870274145337	-0.195915981125666
8_242_1_17	WT	0.944542358264215	0.279950007973388	-0.220179788802081
8_278_1_17	WT	0.654973677591299	0.307785973298308	-0.168908552267333
8_279_17	WT	0.847756963242412	0.464580615180106	0.191392520735847
8_280_17	WT	1.03471890769556	0.0624513332458849	0.106653647875077
8_286_17	WT	0.691747173490836	0.213469132316714	-0.0572159234599239
8_287_17	WT	0.385088390814421	0.251697449319089	0.133844207357166
