	AP	frizzled5/8-4	ndk	zic-2	prep	sfrp-1	fz5_8-3	ndl-4	ndl-1	ptk7	ndl-3	wntA	teashirt	wntP-2 / wnt11-5	wntless	sfrp-2	wnt2	ndl-2	ndl-5	wnt11-2	dd4427	dd13065	sp5	fz4-1	Post-2c	hox4b
387	386	2.872953391	2.977233901	2.123033831	6.951187609	0.306869357	2.495448244	1.1176605	7.523976391	2.618873499	3.083037969	17.25977311	10.73806849	29.99460669	20.21875854	7.577967818	0.554151734	1.260204763	2.363945823	15.5332249	111.340983	24.95792791	13.23746749	19.07197183	6.570800902	6.698584587
388	387	2.9001306	2.832805546	2.273706717	7.386972138	0.306869357	2.691654243	1.164584631	7.655797508	2.491829537	2.912567642	17.90668957	9.98653359	32.46370997	20.12660892	7.578183714	0.554151734	1.230069046	2.229753376	17.07920095	124.8803389	18.14647704	14.32586887	17.1866547	6.161345334	7.15551426
389	388	2.742493298	2.694089363	2.440042157	7.515331018	0.306869357	2.901735636	1.21403885	7.359171743	2.391205772	2.760746274	17.11642486	10.4460132	38.04392143	18.386024	7.208646026	0.554151734	1.203407535	2.388199471	16.54862104	121.3154752	18.36286091	13.48664934	17.93494473	6.383847094	7.201633042
390	389	2.829337389	2.717547283	2.461088342	7.394612566	0.306869357	3.140498897	1.265585011	6.479000905	3.386294117	2.616011732	16.03196404	12.38166225	35.55610974	18.62932703	7.189521546	0.554151734	1.180222134	2.268411144	17.72759451	138.9373262	21.29286549	15.87053565	15.87593838	6.127911091	6.378002283
391	390	2.91920049	2.742095453	2.329392882	7.935884532	0.306869357	3.154304501	1.320790313	7.371801897	3.415573838	2.476026156	16.41721163	12.85207517	36.94637957	16.12369936	8.317877293	0.554151734	1.160756733	2.294566433	15.13183998	130.0188026	17.41085107	15.09383509	15.85122214	6.413710132	5.537859635
392	391	2.752746147	2.921932486	2.218058484	8.599549698	0.306869357	2.955520175	1.381241253	7.744595156	3.405696985	2.357683354	17.58601856	11.7240335	39.31844883	15.83707822	8.956179443	0.554151734	1.14765547	2.2489513	17.69538139	121.3140193	24.01762653	19.97575812	15.93521295	6.364359784	7.568734214
393	392	2.612986698	3.050045305	2.121923716	9.54010991	0.306869357	3.019457233	1.443813066	8.773607249	3.64553877	2.255496985	20.43337188	11.29734135	42.41489496	16.12798173	9.141342778	0.554151734	1.144501126	2.279994595	17.96005086	102.0823676	27.75288792	19.48062223	14.27723289	6.416531749	7.956838851
394	393	2.493008358	3.244672515	2.040707996	9.635180329	0.306869357	3.215743887	1.414002632	8.849941855	3.636153395	2.169168805	20.78237186	13.1072197	44.39938983	14.59414412	9.356201	0.554151734	1.144501126	2.183502444	17.24552237	85.71015689	29.82420716	19.06170315	11.25713947	6.472358663	7.871576321
395	394	2.246450186	3.260055718	2.263301016	10.56560407	0.306869357	3.206491088	1.388943538	9.35962524	3.892196333	2.09258377	19.21555938	13.36592413	44.24385423	18.98279046	10.56478655	0.554151734	1.144501126	2.102650243	20.22260369	96.42707307	36.27914784	18.84103319	10.12244566	6.373000167	8.319381337
396	395	2.375993564	3.091820967	2.099099352	11.31536576	0.306869357	3.011640615	1.378623084	8.433149312	4.172182087	2.051916909	19.6226307	13.04218608	48.89329453	20.74918346	11.95805263	0.554151734	1.144501126	2.024596538	24.49437278	88.18059057	29.15967021	18.5073282	10.85736086	7.583277756	10.15151977
397	396	2.391999861	2.951942666	2.020959123	12.05667642	0.306869357	2.847613171	1.377735166	8.871455034	4.478946835	2.066744359	22.70801691	13.29143144	50.1838776	16.63659657	11.9021951	0.554151734	1.144501126	1.954383615	26.48713483	93.68107893	24.45743659	15.62058176	10.9990358	7.674297495	12.48593392
398	397	2.341349804	2.829536838	1.953583124	12.4352588	0.306869357	2.942310318	1.377735166	9.090835792	4.601934279	1.997841943	23.03255896	13.18740374	45.20870784	16.94620875	11.70446473	0.554151734	1.144501126	1.895702377	33.79792437	94.89807256	26.14215241	13.88362774	11.64535856	11.79344202	16.27736159
399	398	2.466945715	2.730712158	1.896284174	11.21321895	0.306869357	2.884903021	1.377735166	9.692751451	5.122550981	1.939244874	19.26953613	11.88941359	40.96066335	14.79154299	11.82903586	0.554151734	1.144501126	2.1779099	42.25229771	100.4382381	28.61216055	13.4605201	10.99707789	13.03984874	17.9289626
400	399	2.599680686	2.87052462	1.849078903	11.00766615	0.306869357	2.990830031	1.377735166	10.0207992	5.748479595	1.890970158	20.1437779	12.10449873	36.83575091	16.72592741	12.60828814	0.554151734	1.144501126	1.918497355	34.27903752	97.7744197	29.06850156	16.01922325	8.766199553	14.77386931	17.806257
401	400	2.475244362	2.749369089	1.817758644	12.36631635	0.306869357	2.897203335	1.377735166	10.690579	6.41382172	1.858940332	21.51636662	10.54248807	36.60131032	14.87000377	12.58235868	0.554151734	1.144501126	1.886001265	36.74704793	105.6530224	33.73148705	15.6585151	9.490745196	15.94797091	24.1113213
402	401	2.365657187	2.649551984	1.810271186	11.85870692	0.306869357	3.048955191	1.377735166	10.05604544	7.265619714	1.851283244	22.19043983	9.261703525	31.87332924	13.92294173	14.11816377	0.554151734	1.144501126	1.878232712	28.82661217	120.0726244	34.82302662	15.30841421	9.341628912	14.81670689	24.63312134
403	402	2.275725631	2.565717394	1.810271186	10.95898768	0.306869357	3.321866667	1.377735166	11.58484459	7.046101932	1.851283244	22.42111222	9.569363424	25.15460918	15.5074867	14.80183993	0.554151734	1.144501126	1.878232712	21.60486038	109.3561227	29.79454587	16.70074309	11.1584498	13.46644823	21.63123962
404	403	2.20043996	2.496687307	1.810271186	10.80597879	0.306869357	3.159518876	1.377735166	12.48410941	6.110519933	1.851283244	20.16426999	9.000269551	25.10064403	13.52849657	11.97864025	0.554151734	1.144501126	1.878232712	21.13837725	110.0157145	26.5133082	19.63359256	12.7848372	13.36398428	16.25095469
405	404	2.138617124	2.468631424	1.810271186	9.739683185	0.306869357	2.767595937	1.377735166	12.26756981	5.964261823	1.851283244	18.90715819	8.591561214	26.06723549	13.00806415	9.935110533	0.554151734	1.144501126	1.878232712	19.06669988	97.54977151	25.43679367	22.45220787	12.75290299	15.83641753	14.95167545
406	405	2.113533708	2.466227693	1.810271186	10.40356148	0.306869357	2.955524558	1.377735166	11.05741461	6.181689267	1.851283244	18.56741533	8.501447104	24.89508228	10.2882092	8.564570307	0.554151734	1.144501126	1.878232712	17.33108267	90.28695488	19.63780746	20.00585021	13.20288235	17.24037558	14.83683001
407	406	2.111385808	2.466227693	1.810271186	9.968731794	0.306869357	3.162192275	1.377735166	10.93232484	6.906788794	1.851283244	19.43609995	9.015488117	24.62018937	10.17182126	8.12155455	0.554151734	1.144501126	1.878232712	13.90482384	102.4595523	17.9572962	21.40696141	13.45251567	16.87049899	13.11633316
408	407	2.111385808	2.466227693	1.810271186	8.848564638	0.306869357	3.361761997	1.377735166	10.72322608	6.642988157	1.851283244	18.61578783	8.476241872	23.32110763	10.38913756	7.957170051	0.554151734	1.144501126	1.878232712	15.95202318	105.4634486	17.4994638	17.57152976	20.57606436	16.21555011	10.492966
409	408	2.111385808	2.466227693	1.810271186	9.67740398	0.306869357	3.591342571	1.377735166	10.77825203	6.02981801	1.851283244	19.37030835	8.361201484	24.17306059	9.920050518	6.949368361	0.554151734	1.144501126	1.878232712	16.30257796	121.5955633	19.11532324	20.59236786	26.45890322	12.47128451	10.46948631
410	409	2.111385808	2.466227693	1.810271186	11.12565551	0.306869357	3.58070557	1.377735166	9.211847444	5.886944172	1.851283244	19.14538747	7.985708093	27.2329715	10.97235441	6.729542954	0.554151734	1.144501126	1.878232712	19.10932742	135.4595647	17.29535744	19.46762443	28.09144971	13.17586468	10.44478179
411	410	2.111385808	2.466227693	1.810271186	9.227115386	0.306869357	3.846520991	1.377735166	9.66274158	5.190304936	1.851283244	20.30804663	8.98891541	30.83207125	10.28045443	6.138927414	0.554151734	1.144501126	1.878232712	21.02407358	128.2049871	21.84965124	18.95041279	32.85819553	13.31048671	11.70416779
412	411	2.111385808	2.466227693	1.810271186	9.445465668	0.306869357	3.806387273	1.377735166	9.248494107	5.236355152	1.851283244	20.61305246	10.11730895	28.50239122	11.10839403	7.583821139	0.554151734	1.144501126	1.878232712	19.90038158	114.6175737	20.67857548	17.40499844	32.519133	10.56315354	13.0884213
413	412	2.111385808	2.466227693	1.810271186	8.172727546	0.306869357	3.846153124	1.377735166	8.471840772	5.35860165	1.851283244	19.29390561	9.820480529	26.57803099	10.61799196	6.998939604	0.554151734	1.144501126	1.878232712	24.95881829	104.4640886	25.29614206	19.68191701	25.25614462	11.2877467	13.93442426
414	413	2.111385808	2.466227693	1.810271186	8.300697581	0.306869357	3.668331776	1.377735166	7.573126801	5.992414749	1.851283244	20.57452112	8.250066772	25.87626606	13.90027415	6.719841188	0.554151734	1.144501126	1.878232712	29.64625688	93.66646071	23.75942892	22.18643317	23.01675051	11.51886798	14.11801505
415	414	2.111385808	2.466227693	1.810271186	8.855540222	0.306869357	3.598062715	1.377735166	6.918069653	6.79133072	1.851283244	24.49339942	8.440178172	26.1500907	15.15223879	7.2096989	0.554151734	1.144501126	1.878232712	31.45291291	93.87711956	22.66909535	20.95921592	22.43951313	11.69231534	17.05107911
416	415	2.111385808	2.466227693	1.810271186	9.498218919	0.306869357	3.592094614	1.377735166	6.418410378	6.563561777	1.851283244	26.14676773	7.258195593	25.22828606	17.94799878	6.9785593	0.554151734	1.144501126	1.878232712	37.03586402	107.3675924	23.58554977	17.11460553	23.05286069	10.90234071	16.47473541
417	416	2.111385808	2.466227693	1.810271186	10.08863587	0.306869357	3.592094614	1.377735166	6.640174016	5.994011293	1.851283244	27.21888812	7.539003585	26.27778841	21.26463453	7.538901658	0.554151734	1.144501126	1.878232712	45.12858486	121.7212945	36.05352386	18.26193218	24.5555605	12.03424366	20.89272499
418	417	2.111385808	2.466227693	1.810271186	11.12817841	0.306869357	3.592094614	1.377735166	6.338944969	6.694434137	1.851283244	25.52393058	7.759895885	27.24545711	24.8662132	7.525260735	0.554151734	1.144501126	1.878232712	42.20921571	147.8753944	38.91980887	22.79993517	27.0375144	12.49432828	22.22999727
419	418	2.111385808	2.466227693	1.810271186	10.88365168	0.306869357	3.592094614	1.377735166	6.2694952	6.356668612	1.851283244	26.70539134	7.95493156	24.63685701	28.193536	8.592334744	0.554151734	1.144501126	1.878232712	40.86289202	157.9358343	49.42956497	28.58878267	35.14862171	15.02156861	26.64397751
420	419	2.111385808	2.466227693	1.810271186	12.3971018	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	25.24981641	8.045706335	28.24815773	29.19953933	10.06997478	0.554151734	1.144501126	1.878232712	42.88729892	160.6351227	39.45677677	30.93874432	44.3602874	22.36532559	32.32501936
421	420	2.111385808	2.466227693	1.810271186	12.46148887	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	27.4851614	8.645556843	37.97715126	30.77434909	11.90580108	0.554151734	1.144501126	1.878232712	65.95257302	159.8111275	37.03373469	40.64095261	44.47940397	22.24481968	40.96654127
422	421	2.111385808	2.466227693	1.810271186	14.38605226	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	31.99027618	10.62133738	40.66241045	25.61920631	12.7221014	0.554151734	1.144501126	1.878232712	64.85208577	192.8106566	32.804153	56.78255431	43.06315566	24.79808529	49.1829669
423	422	2.111385808	2.466227693	1.810271186	15.43170586	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	35.04383662	9.796022568	41.03675443	21.91927346	12.11819443	0.554151734	1.144501126	1.878232712	81.59307832	217.8150888	28.96032464	49.33485501	39.06961427	29.07220339	53.83595697
424	423	2.111385808	2.466227693	1.810271186	18.14011971	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	31.31503236	12.27052885	44.99719972	22.39287281	12.06850574	0.554151734	1.144501126	1.878232712	67.5997803	238.7499919	44.10664296	40.55944106	35.17447571	30.69616039	48.82244674
425	424	2.111385808	2.466227693	1.810271186	17.18100198	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	30.84397178	11.40820412	49.68287328	18.90147731	12.06850574	0.554151734	1.144501126	1.878232712	100.5594917	244.46301	50.91090134	33.45981109	47.88320867	30.10934066	57.94568315
426	425	2.111385808	2.466227693	1.810271186	16.59409504	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	30.65710524	11.33908813	49.79822946	19.46202387	12.06850574	0.554151734	1.144501126	1.878232712	163.2836198	258.2874499	45.78324936	32.65755006	50.37340359	28.58803617	52.89656633
427	426	2.111385808	2.466227693	1.810271186	16.59409504	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	30.65710524	11.33908813	47.64928107	19.46202387	12.06850574	0.554151734	1.144501126	1.878232712	140.7488844	265.8881906	51.7541316	31.13183582	53.19734424	24.20065071	50.7922573
428	427	2.111385808	2.466227693	1.810271186	16.59409504	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	30.65710524	11.33908813	47.10781197	19.46202387	12.06850574	0.554151734	1.144501126	1.878232712	129.4536465	240.8479857	60.32197775	31.13183582	57.61361982	23.92564332	39.82828987
429	428	2.111385808	2.466227693	1.810271186	16.59409504	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	30.65710524	11.33908813	47.10781197	19.46202387	12.06850574	0.554151734	1.144501126	1.878232712	105.2205168	244.2226226	50.0073418	31.13183582	58.86172319	23.92564332	39.09631049
430	429	2.111385808	2.466227693	1.810271186	16.59409504	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	30.65710524	11.33908813	47.10781197	19.46202387	12.06850574	0.554151734	1.144501126	1.878232712	101.0411972	244.2226226	50.0073418	31.13183582	58.86172319	23.92564332	39.09631049
431	430	2.111385808	2.466227693	1.810271186	16.59409504	0.306869357	3.592094614	1.377735166	6.2694952	6.279305506	1.851283244	30.65710524	11.33908813	47.10781197	19.46202387	12.06850574	0.554151734	1.144501126	1.878232712	101.0411972	244.2226226	50.0073418	31.13183582	58.86172319	23.92564332	39.09631049
